m,nnzs,lvls,max_rl_cnt,max_cl_cnt,min_cl_cnt,min_rl_cnt,max_nnz_pl_rw,max_nnz_pl_cw,max_rl,max_cl,mean_rl,max_rpl,median_rpl,median_rl,median_cl,mean_nnz_pl_rw,std_rpl,std_nnz_pl_rw,std_rl,std_cl,mean_rpl,mean_max_cl_pl,mean_mean_cl_pl,mean_std_cl_pl,mean_max_rl_pl,mean_std_rl_pl,mean_mean_rl_pl,mean_min_rl_pl,mean_median_rl_pl,mkl_seq,mkl_par,cusparse_v1,cusparse_v2_lvl,cusparse_v2_nolvl,syncfree,winner,CPU winner,GPU winner,2nd,3rd,4th,5th,6th
97578,4925574,4266,2,1,1,16,2796,2679,186,162,50.478325,51,25,45,50,1154.611816,12.927561,657.661316,21.294872,13.622394,22.873417,78.251053,49.493416,12.266513,92.128693,18.734249,51.006535,24.879747,46.279537,12.2477,16.3273,20.4339,16.5957,5.837,7.1282,5,1,6,6,1,2,4,3
99190,339040,26,1,1,7546,29984,48953,122677,206,54,3.418087,29984,330.5,2,4,13040,7322.312012,17678.31445,6.298563,1.229637,3815,17.653847,2.430547,1.46266,140.307693,17.827869,9.676995,2.307692,5.615385,0.966682,1.23513,0.248672,0.137178,0.198653,0.1476,4,1,4,6,5,3,1,2
99340,526789,64,1,1,7811,8066,48958,73387,25643,73387,5.302889,13883,432,4,4,8231.078125,2750.510742,12344.34863,106.069298,315.008453,1552.1875,2246.578125,1179.974487,176.830185,809.21875,61.058792,417.942627,405.5625,407.648438,1.08816,1.43261,1.25078,9.31559,9.33755,1.8735,1,1,3,3,2,6,4,5
101492,874378,14329,1,1,1257,1094,1094,17281,24,29,8.615241,1094,6,8,8,61.021564,12.095816,50.781696,3.737462,3.777182,7.082979,12.650778,8.330758,2.87444,13.286551,2.887086,8.963503,4.988345,8.86789,1.77392,3.03797,36.6439,42.0043,37.877,14.6967,1,1,7,2,6,3,5,4
102158,406858,322,65,134,16231,19226,62276,134036,9,9,3.982635,19226,7,4,4,1263.53418,1885.89502,7143.862305,2.041037,2.103955,317.260864,5.201863,3.103324,1.248127,6.791925,1.7088,4.266473,2.043478,4.437888,1.09588,1.66804,0.766013,0.708861,0.342528,0.347,5,1,6,6,4,3,1,2
102158,406858,322,65,134,16231,19226,62276,134036,9,9,3.982635,19226,7,4,4,1263.53418,1885.89502,7143.862305,2.041037,2.103955,317.260864,5.201863,3.103324,1.248127,6.791925,1.7088,4.266473,2.043478,4.437888,1.09686,1.68448,0.76639,0.742829,0.342733,0.3473,5,1,6,6,4,3,1,2
103430,1115870,304,2,1875,2,1,10643,7959,4057,13,10.78865,676,351,11,11,3670.625,244.090149,2679.240479,17.83506,1.212865,340.230255,11.786184,10.549681,0.854599,37.44408,1.2766,23.695047,20.519737,23.939144,1.55971,1.73252,1.44453,1.43964,7.53796,2.7056,4,1,4,3,1,2,6,5
105676,309410,23,74,1,30822,14267,108604,126773,5,1399,2.927912,30331,81,3,2,13452.6084,10050.64844,31940.41602,0.966963,8.093453,4594.608887,73.95652,2.359451,1.709301,4.565217,0.672935,3.394974,2.304348,3.347826,0.475804,0.930786,0.103027,0.140365,0.162202,0.1056,3,1,3,6,4,5,1,2
106437,1406808,2461,1,1,875,23,1359,1272,30,95,13.217283,95,43,13,10,571.640808,12.987363,189.836273,3.237979,11.441984,43.249493,50.463226,13.103302,10.817814,21.570093,3.031483,13.086671,7.409996,12.884803,2.69834,3.11753,10.1252,11.8729,6.44352,3.0831,1,1,7,6,2,5,3,4
108384,5138004,4992,1,2,4,15,2910,3348,204,174,47.40556,67,17,41,41,1029.247559,14.015564,619.745911,17.691582,15.882949,21.711538,80.540863,47.299622,14.788571,85.45192,15.576274,48.920403,28.725962,44.443508,12.5686,12.991,21.5148,27.3702,8.91893,7.8548,6,1,7,5,1,2,3,4
109460,273647,479,54729,16529,33060,2,37995,37093,3,5,2.499973,15198,2,2,2,571.288086,1536.280762,3840.702637,0.500037,1.326682,228.517746,3.096033,2.519448,0.529927,2.995825,0.498956,2.496868,1.997912,2.496868,0.424931,0.855437,0.702474,1.55328,2.50123,0.7034,1,1,3,3,6,2,4,5
110355,335928,29,2,1,45194,12546,65637,66043,20,3256,3.044067,19616,1465,3,2,11583.72461,5146.600098,15721.9043,1.109838,19.130999,3805.344727,499.896545,2.973751,15.095733,8.068966,0.742821,3.32453,2.034483,3.344828,0.681738,1.09234,0.14519,0.1744,0.409277,0.3139,3,1,3,4,6,5,1,2
112211,436421,211,100000,100000,1,1,4216,4216,4,4,3.889289,1081,528,4,4,2068.345947,331.618713,1295.744385,0.319766,0.319766,531.805664,3.971564,3.83271,0.31286,3.971564,0.31286,3.832709,2.563981,3.940758,0.557825,0.763989,0.888918,1.56412,14.0771,1.7815,1,1,3,2,3,4,6,5
112985,4282190,110347,3,3,313,313,346,5887,346,346,37.900517,313,1,19,19,38.806583,0.979851,53.852814,53.469509,53.469509,1.023906,38.588127,38.534119,0.051949,38.619846,0.058271,38.559669,38.4991,38.56007,10.3025,10.9796,198.821,140.022,160.335,160.5554,1,1,4,2,4,5,6,3
112985,4002590,110347,3,3,313,313,346,5887,346,346,35.425854,313,1,19,19,36.272758,0.979851,51.114796,50.734184,50.734184,1.023906,36.054302,36.000294,0.051949,36.086021,0.058271,36.025829,35.965275,36.026245,9.64744,11.9943,194.902,138.795,159.755,158.9062,1,1,4,2,4,6,5,3
113076,1959072,1172,1,1,314,13,5379,6685,1407,5625,17.325268,236,88,15,15,1671.56311,47.93063,1375.711548,12.563703,20.811333,96.481232,48.079353,18.143593,8.364616,38.556313,6.553393,15.995777,6.304607,14.661263,4.48802,4.70886,5.52807,5.50054,11.2633,2.6501,6,1,7,1,2,4,3,5
113076,1959072,1172,1,1,314,13,5379,6685,1407,5625,17.325268,236,88,15,15,1671.56311,47.93063,1375.711548,12.563703,20.811333,96.481232,48.079353,18.143593,8.364616,38.556313,6.553393,15.995777,6.304607,14.661263,4.25557,4.67466,5.57533,5.8172,10.975,2.6497,6,1,7,1,2,3,4,5
113076,1959072,1172,1,1,314,13,5379,6685,1407,5625,17.325268,236,88,15,15,1671.56311,47.93063,1375.711548,12.563703,20.811333,96.481232,48.079353,18.143593,8.364616,38.556313,6.553393,15.995777,6.304607,14.661263,4.41176,4.83331,5.57097,5.70152,11.4107,2.6492,6,1,7,1,2,3,4,5
113076,1959072,1172,1,1,314,13,5379,6685,1407,5625,17.325268,236,88,15,15,1671.56311,47.93063,1375.711548,12.563703,20.811333,96.481232,48.079353,18.143593,8.364616,38.556313,6.553393,15.995777,6.304607,14.661263,4.24219,4.5109,5.5686,5.66977,11.2788,2.6498,6,1,7,1,2,3,4,5
113081,3114357,110435,1,1,319,319,469,5965,469,434,27.540939,319,1,19,19,28.200815,0.995096,48.190907,47.733067,47.675377,1.02396,27.982948,27.928228,0.052701,28.013908,0.058475,27.953527,27.892752,27.953892,7.16735,7.37695,181.407,132.988,150.828,153.2534,1,1,4,2,4,5,6,3
114919,3384159,3127,2,4,58,168,3579,7701,108,84,29.448212,168,27,28,28,1082.238281,29.215078,760.735291,11.148403,9.151216,36.750561,47.877197,28.929865,7.672842,57.792454,10.119499,31.807936,15.354013,29.803005,8.15231,8.32636,13.3793,13.8315,5.75672,4.5027,6,1,7,5,1,2,3,4
115625,2006591,1182,1,1,314,13,5458,6361,2813,5625,17.354301,236,91,15,15,1697.623535,47.742096,1391.180176,14.625492,20.643904,97.821487,48.118443,17.959572,8.583547,40.333332,6.736237,16.17771,7.683587,14.77242,4.30179,4.84255,5.68228,6.2481,10.5428,2.7018,6,1,7,1,2,3,4,5
115625,2006591,1182,1,1,314,13,5458,6361,2813,5625,17.354301,236,91,15,15,1697.623535,47.742096,1391.180176,14.625492,20.643904,97.821487,48.118443,17.959572,8.583547,40.333332,6.736237,16.17771,7.683587,14.77242,4.70879,5.82389,5.65952,6.15755,10.5904,2.6991,6,1,7,1,3,2,4,5
115625,2006591,1182,1,1,314,13,5458,6361,2813,5625,17.354301,236,91,15,15,1697.623535,47.742096,1391.180176,14.625492,20.643904,97.821487,48.118443,17.959572,8.583547,40.333332,6.736237,16.17771,7.683587,14.77242,4.59764,4.7863,5.64372,5.85704,10.2846,2.6994,6,1,7,1,2,3,4,5
115625,2006591,1182,1,1,314,13,5458,6361,2813,5625,17.354301,236,91,15,15,1697.623535,47.742096,1391.180176,14.625492,20.643904,97.821487,48.118443,17.959572,8.583547,40.333332,6.736237,16.17771,7.683587,14.77242,4.63488,4.80367,5.71234,6.09318,10.2031,2.7001,6,1,7,1,2,3,4,5
115967,574718,513,2,1,10,10,3012,3022,9,10,4.955875,606,190,5,5,1120.307983,185.584091,922.008057,0.500219,0.541238,226.056534,7.060429,4.89472,0.586035,6.779727,0.47483,4.936595,2.881092,4.97271,0.715682,1.01606,2.04897,3.09125,14.8822,2.2005,1,1,3,2,3,6,4,5
116158,4512480,1689,1,1,3,5,5336,15044,3263,1222,38.847775,283,61,5,5,2671.6875,66.305412,977.654419,258.048065,149.334412,68.773239,654.99408,75.586708,105.571419,1742.385376,181.009521,711.452881,667.955017,670.367371,8.25685,8.47138,49.172,14.0674,14.027,5.1207,6,1,7,1,2,5,4,3
116835,441781,14,1,1,83203,2733,102844,114102,90,114102,3.781239,47062,3643.5,4,1,31555.78516,12076.74805,33785.22266,1.6961,361.242554,8345.357422,11563.57129,8153.624023,66.686943,16.071428,0.819713,10.765945,9.5,10.714286,0.635095,1.07491,0.162294,0.223283,0.324912,2.6929,3,1,3,4,5,1,2,6
116835,441781,14,1,1,83203,2733,102844,114102,90,114102,3.781239,47062,3643.5,4,1,31555.78516,12076.74805,33785.22266,1.6961,361.242554,8345.357422,11563.57129,8153.624023,66.686958,16.071428,0.819713,10.765945,9.5,10.714286,0.632801,0.890962,0.117926,0.222861,0.369878,2.6943,3,1,3,4,5,1,2,6
116835,441781,14,1,1,83203,2733,102844,114102,90,114102,3.781239,47062,3643.5,4,1,31555.78516,12076.74805,33785.22266,1.6961,361.242554,8345.357422,11563.57129,8153.624023,66.686943,16.071428,0.819713,10.765945,9.5,10.714286,0.635652,0.858942,0.165222,0.35903,0.323482,2.6958,3,1,3,5,4,1,2,6
116835,441781,14,1,1,83203,2733,102844,114102,90,114102,3.781239,47062,3643.5,4,1,31555.78516,12076.74805,33785.22266,1.6961,361.242554,8345.357422,11563.57129,8153.624023,66.686943,16.071428,0.819713,10.765945,9.5,10.714286,0.636658,0.885727,0.116019,0.220733,0.324301,2.6955,3,1,3,4,5,1,2,6
116835,441781,14,1,1,83203,2733,102844,114102,90,114102,3.781239,47062,3643.5,4,1,31555.78516,12076.74805,33785.22266,1.6961,361.242554,8345.357422,11563.57129,8153.624023,66.686943,16.071428,0.819713,10.765945,9.5,10.714286,0.629978,1.36295,0.113514,0.266886,0.324096,2.6948,3,1,3,4,5,1,2,6
120216,1665737,34,29700,1,60099,30021,1034682,179515,34,60022,13.8562,33002,7,6,3,48992.26563,7474.140625,173820.7969,12.84104,548.088501,3535.764648,17845.17578,3663.65332,6936.708008,10.264706,2.558658,7.108825,3.411765,6.294117,2.4018,3.1996,0.311091,0.540061,0.463254,1.8952,3,1,3,5,4,6,1,2
120750,749161,1695,187,187,45053,13147,68091,241277,136,188,6.204232,19925,30,5,3,441.98288,715.794922,2279.196045,8.041504,12.215527,71.238937,31.054867,6.483579,8.019797,37.377583,8.256736,10.194676,3.99705,6.929499,1.12081,1.34539,6.84162,13.7802,12.6309,2.4778,1,1,7,2,6,3,5,4
121192,1383436,239,1,1,23937,21744,21744,38433,24,75,11.415242,21744,356,13,7,5788.435059,1402.105103,4275.161133,6.466058,12.962508,507.079498,44.27615,14.169105,8.640626,21.158997,3.05315,13.986153,6.037657,14.002092,3.05322,3.29315,1.07004,0.664554,0.639386,0.4719,6,1,7,5,4,3,1,2
121728,4103881,4367,3,4,8,761,8352,34587,96,84,33.713535,761,24,33,33,939.748352,44.94659,611.387146,16.942389,10.56138,27.874514,53.667049,32.575573,9.522846,65.144035,13.741399,37.864262,15.02702,37.117359,9.92604,10.3385,20.5042,19.7708,7.41858,6.101,6,1,7,5,1,2,4,3
123440,1605669,4357,13,12,4,5,1093,1065,27,25,13.007688,82,27,14,14,368.526276,15.47116,211.139008,2.731474,2.404093,28.331421,16.729172,12.925615,2.290739,17.084003,2.524809,12.779534,7.45972,13.532362,3.07303,3.19218,15.5652,18.4467,10.4636,5.64,1,1,7,2,6,5,3,4
125329,1418494,628,1,1,10,4,10412,5689,9358,571,11.318163,465,203,11,11,2258.748291,131.428711,1549.459961,42.458382,5.46664,199.568466,44.963375,11.084616,3.106648,96.851913,7.539605,22.456846,18.388535,21.634554,2.39408,2.72624,3.63719,2.50848,10.7007,4.0185,1,1,4,4,2,3,6,5
127224,3421188,813,6774,6763,1114,1233,8262,29586,42,42,26.891058,1233,153,28,28,4208.103516,102.489388,2330.762451,11.382361,11.286421,156.487091,40.136532,25.930698,11.045516,40.180813,9.894939,27.13538,6.394834,27.904058,8.21745,8.42284,4.20293,3.14342,5.48537,3.7569,4,1,4,6,3,5,1,2
130228,1081382,66,12,24,1,1969,46164,74492,25,25,8.30376,8280,1110.5,8,8,16384.57617,2250.85083,14013.30664,4.068713,3.04322,1973.151489,14.924242,6.7465,2.186355,18.818182,2.452198,13.076897,7.166667,13.113636,1.99102,2.05823,0.378963,0.235654,0.771072,0.3638,4,1,4,6,3,5,1,2
133123,4508981,130103,1,1,352,352,470,6628,470,437,33.870789,352,1,19,19,34.657009,1.015729,60.480873,59.948471,59.864113,1.023212,34.444401,34.392296,0.050155,34.474876,0.056575,34.416397,34.357639,34.416737,10.6284,13.6783,224.483,162.618,183.693,184.8107,1,1,4,2,4,5,6,3
140874,3977139,2100,1,1,6,190,4164,7830,84,78,28.231888,194,62,28,28,1893.875732,33.889507,903.351929,10.544912,6.641603,67.082855,45.414288,27.584911,5.819703,56.214287,9.269163,28.886953,11.197143,27.397142,9.82447,10.1859,10.2715,7.97053,4.16277,3.4216,6,1,7,5,4,1,2,3
141347,3740507,707,1,1,1454,1090,17233,52391,396,297,26.463293,1090,81,26,26,5290.674805,234.516708,5077.285156,14.315802,14.413549,199.925034,56.786423,20.994379,11.032315,88.024048,12.229877,33.015903,10.998586,31.935644,9.04458,9.42591,3.81929,1.99122,4.38784,4.0795,4,1,4,3,6,5,1,2
146689,1891669,3266,3318,3007,16384,3022,11314,147973,18,49,12.89578,3022,43,14,13,579.200562,89.682388,506.184967,3.535534,12.941072,44.913963,18.445192,8.81736,6.452731,16.774649,1.789222,13.818838,9.592774,13.676975,4.12534,4.90937,12.0151,12.2645,19.9037,6.6375,1,1,7,2,6,3,4,5
147900,1818600,3757,303,303,1,2,984,984,23,23,12.296146,89,27,14,14,484.056427,24.320875,278.965424,2.431447,2.426436,39.366516,15.801437,12.509831,2.024996,15.802236,2.029042,12.518946,7.858131,12.911632,3.7451,3.79372,14.9519,22.443,24.5885,6.0845,1,1,7,2,6,3,4,5
148770,5396386,729,2,8,159,102,15115,14120,246,342,36.27335,379,202,35,33,7402.449707,77.427803,3099.240967,17.841799,22.196022,204.074081,85.823044,35.436253,18.945518,73.581619,16.336773,36.639114,7.570645,36.834019,13.3663,13.5892,4.23566,2.75076,12.3566,7.5675,4,1,4,3,6,5,1,2
150102,438388,733,15092,138264,80,158,1225,1333,4,3,2.920601,450,198,3,3,598.073669,106.890892,288.590485,0.525633,0.272325,204.777634,2.995907,2.924518,0.210754,3.972715,0.435734,2.984688,2.186903,2.95839,0.769304,0.956849,3.09356,5.27526,13.4377,2.1311,1,1,7,2,6,3,4,5
153226,2739727,1925,1,1,357,20,6026,6431,1156,4621,17.880301,291,57,16,16,1423.234863,60.255718,1270.474487,12.394217,17.178526,79.597923,42.97974,16.788986,7.717725,42.64156,7.464505,19.381088,8.57039,17.970909,6.58302,7.04047,9.20987,7.82452,13.9794,3.6904,6,1,7,1,2,4,3,5
155331,5719417,151891,1,1,394,394,2415,7390,2415,2415,36.820835,394,1,19,19,37.654747,1.053244,170.063599,168.238525,168.238525,1.022648,37.449749,37.399273,0.048713,37.476044,0.05497,37.419373,37.362194,37.419765,12.1936,13.2196,267.997,185.773,209.105,208.2768,1,1,4,2,4,6,5,3
155924,2786141,1928,1,1,357,20,6176,6283,2311,4621,17.868584,296,58,16,16,1445.093872,60.734905,1277.445679,13.561967,17.08758,80.873444,43.01556,16.612333,7.76139,43.820538,7.53494,19.491587,8.853216,18.066648,6.75793,7.31437,9.23488,8.76916,14.8807,3.7348,6,1,7,1,2,4,3,5
155924,2786141,1928,1,1,357,20,6176,6283,2311,4621,17.868584,296,58,16,16,1445.093872,60.734905,1277.445679,13.561967,17.08758,80.873444,43.01556,16.612333,7.76139,43.820538,7.534939,19.491587,8.853216,18.066648,6.7303,7.76716,9.36532,8.56845,14.5022,3.7338,6,1,7,1,2,4,3,5
155924,2786141,1928,1,1,357,20,6176,6283,2311,4621,17.868584,296,58,16,16,1445.093872,60.734905,1277.445679,13.561967,17.08758,80.873444,43.01556,16.612333,7.76139,43.820538,7.53494,19.491587,8.853216,18.066648,6.74555,7.39507,9.28387,8.85413,14.8539,3.7345,6,1,7,1,2,4,3,5
155924,2786141,1928,1,1,357,20,6176,6283,2311,4621,17.868584,296,58,16,16,1445.093872,60.734905,1277.445679,13.561967,17.08758,80.873444,43.01556,16.612333,7.76139,43.820538,7.534939,19.491587,8.853216,18.066648,6.76276,7.24837,9.23441,8.71531,15.047,3.7318,6,1,7,1,2,4,3,5
155924,2786141,1928,1,1,357,20,6176,6283,2311,4621,17.868584,296,58,16,16,1445.093872,60.734905,1277.445679,13.561967,17.08758,80.873444,43.01556,16.612333,7.76139,43.820538,7.534939,19.491587,8.853216,18.066648,6.76925,7.18734,9.3257,8.7818,14.7131,3.7349,6,1,7,1,2,4,3,5
155924,2786141,1928,1,1,357,20,6176,6283,2311,4621,17.868584,296,58,16,16,1445.093872,60.734905,1277.445679,13.561967,17.08758,80.873444,43.01556,16.612333,7.76139,43.820538,7.534939,19.491587,8.853216,18.066648,6.68109,7.31118,9.24145,8.60556,14.7448,3.7321,6,1,7,1,2,4,3,5
157464,2012076,331,2448,2376,10404,5868,22648,123012,27,27,12.778007,5868,288,13,13,6078.779297,612.257935,4879.898438,6.388485,6.842519,475.722046,19.906343,10.099728,5.269238,24.063444,4.521611,15.551879,6.873112,15.386707,4.71197,4.83608,1.57013,0.932851,4.21949,2.3732,4,1,4,3,6,5,1,2
160000,1232812,600,39204,78408,40000,2,3096,3093,11,14,7.705075,400,300,5,3.5,2054.686768,133.311493,1034.686646,2.780017,6.232146,266.666656,13.905,7.649868,6.107832,10.921667,2.751311,7.61141,3.335,6.384167,1.4569,1.5778,2.56342,6.68994,17.7596,2.4334,1,1,7,2,6,3,4,5
160000,1232812,600,39204,78408,40000,2,3096,3093,11,14,7.705075,400,300,5,3.5,2054.686768,133.311493,1034.686646,2.780017,6.232146,266.666656,13.905,7.649868,6.107832,10.921667,2.751311,7.61141,3.335,6.384167,1.47664,1.58601,2.58259,6.74345,19.38,2.4321,1,1,7,2,6,3,4,5
161070,4174236,2838,61,44,195,682,2058,9664,75,64,25.915665,682,63,31,31,1470.837158,23.127657,536.417969,9.558653,10.411792,56.754757,42.355179,26.262079,8.043938,40.306553,6.45535,26.88516,14.295279,27.895172,10.1288,13.1627,13.7081,12.5155,20.9137,20.8747,1,1,4,4,2,3,6,5
169422,724348,2,1,1,83005,86417,637931,641343,29,39937,4.275407,86417,84711,1,2,362174,1706,275757,4.45328,151.499374,84711,19969,4.210746,106.039726,15,2.102434,4.342726,2,2.5,0.951974,1.26681,0.0683392,0.204934,0.257325,0.9937,3,1,3,4,5,1,6,2
169422,724348,2,1,1,83005,86417,637931,641343,29,39937,4.275407,86417,84711,1,2,362174,1706,275757,4.45328,151.499374,84711,19969,4.210746,106.039734,15,2.102434,4.342726,2,2.5,0.952103,1.2088,0.0672224,0.204944,0.207242,0.994,3,1,3,4,5,1,6,2
170998,565030,1170,1,1,26841,1533,2245,8208,326,340,3.304308,1533,98,3,3,482.93161,164.519257,441.88147,2.742963,3.047508,146.15213,18.046154,3.084585,2.270623,18.794018,2.48071,3.793514,2.088889,3.21453,1.43894,1.90034,5.69493,5.60938,4.12999,1.8666,1,1,7,6,2,5,4,3
178866,570398,15,1,1,69912,20157,245233,188261,1058,60397,3.188968,64849,1984,3,2,38026.53516,21608.23828,78344.95313,2.831871,147.072433,11924.40039,4295.600098,11.125852,167.08902,103.466667,5.303495,3.608588,2.066667,3.533333,0.987559,1.09869,0.212614,0.586042,0.610298,1.5162,3,1,3,4,5,1,2,6
179860,5146478,2688,1,3,29,352,10882,15631,96,78,28.6138,469,62,27,28,1914.612305,65.460381,1399.71936,11.117517,7.081718,66.912201,45.684151,27.853655,6.017085,61.588169,10.068236,30.337553,12.942708,27.436197,12.8312,13.5748,13.2876,11.6348,6.47812,4.9969,6,1,7,5,4,1,3,2
180895,629694,2,89401,89102,90298,90597,539097,539396,6,6,3.480992,90597,90447.5,1,2,314847,149.5,224250,2.49397,2.491318,90447.5,3.5,3.476898,0.189129,3.5,0.148758,3.485099,2,3.5,0.805747,0.94296,0.0570912,0.180346,0.19905,0.1188,3,1,3,6,4,5,1,2
181343,5622444,7760,1,1,71,4,4452,3205,810,2753,31.004473,99,19,29,28,724.541748,16.226841,743.461121,19.835087,21.425461,23.368944,56.239819,34.772987,11.776603,45.877705,9.28817,27.750854,13.085567,26.831379,13.675,14.1929,31.4252,32.9055,33.0066,16.447,1,1,7,2,6,3,4,5
182730,938986,580,108,125,53570,43,3134,3166,8,10,5.138653,609,383,5,6,1618.941406,166.280289,861.297241,0.898033,2.770352,315.051727,7.994828,5.074131,2.729079,6.293103,0.865623,5.112762,2.944828,4.975862,1.33468,1.42449,2.44861,2.50607,15.4609,2.1599,1,1,7,2,6,3,4,5
185639,7598452,181783,2,1,438,438,531,8202,531,524,40.931335,438,1,19,19,41.799576,1.066402,73.922699,73.343163,73.370277,1.021212,41.605927,41.557629,0.046722,41.631039,0.052151,41.577362,41.523235,41.577671,18.0665,19.2158,332.205,235.121,272.134,262.0693,1,1,4,2,4,6,5,3
189860,767452,159,1,1,33503,23419,84196,137193,47,48,4.0422,23419,34,4,3,4826.742188,3822.177979,13453.12891,2.579761,3.037655,1194.088013,25.132076,5.964636,4.621828,26.943396,5.066211,10.004014,3.855346,9.025157,1.73152,1.97408,0.768608,0.492157,0.967987,0.6795,4,1,4,6,3,5,1,2
189924,968455,864,1120,1904,56110,241,8563,10397,8,10,5.099171,1784,100.5,5,6,1120.896973,305.339264,1530.695801,0.996231,2.791041,219.819443,7.888889,4.848145,2.658772,6.517361,0.867118,5.137873,2.994213,5.04456,1.41028,1.72459,3.31153,3.81541,10.1721,1.7877,1,1,7,2,6,3,4,5
204316,1525272,644,65,134,16231,19226,124552,268072,18,18,7.46526,19226,7,8,7,2368.434814,1885.89502,13509.99023,4.112564,4.237517,317.260864,9.903727,5.706589,2.496281,13.083851,3.417518,8.032892,3.586957,8.375776,3.60591,3.91347,1.99397,1.58872,0.771888,0.9153,5,1,6,6,4,3,1,2
204316,813716,322,130,268,32462,38452,124552,268072,9,9,3.982635,38452,14,4,4,2527.068359,3771.790039,14287.72461,2.041037,2.103955,634.521729,5.201863,3.103324,1.248127,6.791925,1.7088,4.266473,2.043478,4.437888,1.80156,1.94608,0.990118,1.02113,0.571702,0.4494,6,1,7,5,3,4,1,2
206500,948056,12518,500,499,33551,21545,21545,127252,30,31,4.59107,21545,14,4,3,75.73542,196.335098,224.700592,3.333181,4.360929,16.496246,14.898466,4.705982,3.711717,10.990254,2.514357,4.986712,2.241173,4.339152,1.31786,1.44574,39.1199,75.8977,84.7768,12.5014,1,1,7,2,6,3,4,5
213360,1617504,1704,258,87,7,1,1581,1712,14,15,7.581102,225,123.5,10,8,949.239441,45.198971,306.747925,3.118044,2.901528,125.211266,13.545188,7.538413,2.912164,12.88439,2.848415,7.714324,3.097418,8.432511,3.63054,3.4354,7.15868,10.1655,8.09963,3.0823,6,2,7,2,1,3,5,4
217918,5926171,142168,1,1,174,104,1549,2777,180,90,27.1945,104,1,27,27,41.68428,3.260895,78.576225,5.618821,6.248075,1.53282,27.860455,27.27038,0.479437,28.094444,0.425632,27.492605,27.035254,27.447519,14.5872,15.5277,201.66,160.19,225.561,229.4869,1,1,4,2,4,3,5,6
220542,5494489,604,966,4,8648,4210,59020,263634,51,77,24.913572,4210,88.5,29,17,9096.835938,584.61261,11823.30566,11.536268,20.536049,365.135773,53.559601,19.155123,14.522301,46.208611,8.789791,28.219797,9.001656,29.979305,12.7894,13.7068,3.05327,1.86868,3.62055,2.1091,4,1,4,6,3,5,1,2
221119,3943588,216817,3,3,492,492,492,9288,159,159,17.834686,492,1,19,19,18.188555,1.093621,4.278781,4.132557,4.132557,1.019842,18.005936,17.96117,0.043116,18.030302,0.048628,17.980204,17.929609,17.980675,9.68385,10.0167,323.121,261.478,289.617,291.0372,1,1,4,2,4,5,6,3
226340,554881,6,336,2,25883,94693,189380,262824,25,7393,2.451538,94693,16115.5,2,2,92480.16406,40923.97656,72665.16406,2.850193,31.737972,37723.33203,1238,3.680599,9.645761,11.333333,2.560447,5.677587,2.5,5.166667,0.862297,0.956233,0.122022,0.289344,0.270934,0.3125,3,1,3,5,4,6,1,2
226340,565431,6,336,2,25883,94693,196404,271264,25,7393,2.498149,94693,16115.5,2,2,94238.5,40923.97656,74285.58594,2.980872,34.198605,37723.33203,1238,3.710196,10.286136,11.5,2.676569,5.80583,2.5,5.833333,0.864178,0.997902,0.075184,0.243754,0.270214,0.3132,3,1,3,4,5,6,1,2
