MKL(seq) Ana,MKL(par) Ana,cuSPARSE(v1) iluAna,cuSPARSE(v2)iluAna,Sync-Free ilu Ana,MKL(seq) ilu,MKL(par) ilu,cuSPARSE(v1) ilu,cuSPARSE(v2)iu,Sync-Free ilu,cuSPARSE(v1) ana,cusparse(v2)ana,Sync-Free ana,MKL(seq) 10 iter,MKL(par) 10 iter,cuSPARSE(v1)  10 iter,cuSPARSE(v2)lvl,cuSPARSE(v2)nolvl  10 iter,Sync-Free  10 iter,FE_ilu,m,FE_oh_wo,Emp_oh_wo,FE_oh_w,Emp_oh_w,SycnFree_LU
1.22958,0.997704,0,0.16384,0,1.24907,1.28393,0.14336,0.047104,0,2.81328,0.047104,0.0064,0.322617,0.393834,0.273696,0.243808,0.241632,0.143,0.000258048,1484,0.00210208,0.007018861,0.002360128,0.009906165,0.036
1.28113,1.22191,0,0.546848,0,37.4586,35.6733,35.9352,1.07008,0,18.6791,1.07008,0.0125,0.86058,1.18341,3.36454,8.2369,7.08202,1.602,0.001644544,1500,0.032498752,0.044318414,0.034143296,0.155002442,0.54
1.29055,1.03514,0,0.200672,0,1.19677,1.09453,0.265184,0.065536,0,2.90598,0.065536,0.0062,0.350136,0.299093,0.513888,0.37552,0.429024,0.198,0.000320544,1505,0.0038216,0.007646417,0.004142144,0.010469109,0.043
1.08062,1.17771,0,0.195584,0,1.24967,1.06756,0.556032,0.066528,0,3.14774,0.066528,0.0079,0.33453,0.358624,0.587328,0.358976,0.32352,0.293,0.000308224,1589,0.005428256,0.007803836,0.00573648,0.01093921,0.054
1.30543,1.1225,0,0.389152,0,2.33345,2.5541,4.83021,0.754688,0,7.9359,0.754688,0.0083,0.479228,0.632777,2.76646,3.00387,2.31219,1.752,0.001188864,1601,0.03553728,0.021903743,0.036726144,0.032765343,0.204
1.25052,1.18586,0,0.475104,0,5.11029,5.43971,27.2876,1.39162,0,12.5462,1.39162,0.0084,0.60895,0.796053,6.37491,5.43856,3.82054,4.144,0.001926144,1633,0.091531454,0.037557163,0.093457598,0.077261487,0.31
1.20877,1.18917,0,0.55296,0,1.13572,1.17295,1.86675,1.67014,0,5.11136,1.67014,0.0061,0.291486,0.336564,5.75683,3.85466,4.47997,4.126,0.00226304,1650,0.114950559,0.02806949,0.117213599,0.03446801,0.031
1.18479,1.08497,0,0.488448,0,3.89103,3.92707,18.4177,1.33322,0,11.8609,1.33322,0.0061,0.571775,0.783847,4.83475,5.23392,3.77446,3.626,0.00186368,1651,0.07635568,0.034422912,0.07821936,0.06248038,0.287
1.19616,0.910129,0,0.414688,0,1.26807,1.51865,1.04038,0.407552,0,4.84736,0.407552,0.0061,0.326749,0.410866,2.12906,2.29866,2.52419,1.212,0.000872448,1668,0.035548832,0.016432297,0.03642128,0.021081637,0.062
1.40576,0.983807,0,0.377856,0,1.48849,1.64701,7.14854,0.769024,0,7.11462,0.769024,0.0062,0.419499,0.431743,6.48528,3.7585,2.2016,3.42,0.00118272,1700,0.078106173,0.026712755,0.079288893,0.038143675,0.123
1.2401,1.23564,0,0.372736,0,1.98861,1.623,3.30854,0.52224,0,6.7831,0.52224,0.0061,0.448248,0.54967,3.40403,2.64938,2.00602,1.769,0.000953376,1733,0.04286077,0.020527355,0.043814146,0.028342481,0.141
1.08862,1.47892,0,0.360448,0,1.05625,1.16613,1.15917,0.451584,0,5.0904,0.451584,0.0061,0.320083,0.455351,3.8895,3.23709,1.93027,2.508,0.000869376,1794,0.072819586,0.020364118,0.073688962,0.0245577,0.033
1.26905,1.04514,0,0.453632,0,5.84896,5.72357,20.0796,1.23494,0,15.3074,1.23494,0.0083,0.710989,0.990474,5.71795,5.89898,3.43546,4.221,0.001737728,1806,0.096039871,0.040093033,0.097777599,0.073433735,0.356
1.11562,1.10469,0,0.21504,0,3.23477,3.52454,13.5096,2.58458,0,3.41648,2.58458,0.0061,0.368717,0.461101,0.687808,0.549856,0.508896,0.198,0.002857984,1813,0.004566304,0.011095728,0.007424288,0.034164258,0.069
1.11466,1.01578,0,0.221184,0,3.44991,3.42177,13.5117,2.59277,0,3.44224,2.59277,0.006,0.392001,0.446677,0.682432,0.558976,0.518112,0.197,0.002840576,1813,0.004417568,0.011056518,0.007258144,0.034253852,0.066
1.17631,1.22845,0,0.220192,0,3.38934,3.51501,13.5117,2.5897,0,3.43395,2.5897,0.0061,0.391075,0.47945,0.6792,0.55744,0.517056,0.196,0.002889696,1813,0.004475904,0.010980411,0.0073656,0.034206353,0.07
1.21243,1.12227,0,0.21504,0,3.50396,3.55128,13.5188,2.5897,0,3.45814,2.5897,0.0062,0.390234,0.46799,0.68336,0.556768,0.51712,0.197,0.002859008,1813,0.004437472,0.011271272,0.00729648,0.034650052,0.067
1.1908,1.06832,0,0.221152,0,3.45276,3.59061,13.5178,2.59174,0,3.41923,2.59174,0.0061,0.42315,0.472411,0.683136,0.553184,0.51504,0.198,0.002884608,1813,0.004519232,0.011196691,0.00740384,0.034570753,0.066
1.31529,0.831797,0,0.219168,0,3.47642,3.47084,13.5066,2.59584,0,3.41562,2.59584,0.006,0.411586,0.445029,0.67664,0.55616,0.518144,0.196,0.00287232,1813,0.004549888,0.011080139,0.007422208,0.034349007,0.065
1.13794,1.14338,0,0.21712,0,3.36577,3.5103,13.5199,2.58662,0,3.44874,2.58662,0.0083,0.395737,0.48275,0.689024,0.559008,0.520224,0.21,0.002861088,1813,0.004532768,0.01104749,0.007393856,0.0342472,0.065
1.39794,1.17443,0,0.219136,0,3.28225,3.41513,13.5188,2.58659,0,3.44618,2.58659,0.006,0.404597,0.457463,0.68656,0.555072,0.51808,0.197,0.002869248,1813,0.004411744,0.011138862,0.007280992,0.034160768,0.066
1.65613,0.903043,0,0.20992,0,3.30472,3.41988,13.5107,2.59786,0,3.44915,2.59786,0.0081,0.383266,0.475516,0.681568,0.55344,0.519136,0.206,0.002844672,1813,0.004508992,0.011446406,0.007353664,0.034489486,0.067
1.25138,1.11903,0,0.212992,0,3.42821,3.5864,13.5137,2.5897,0,3.44304,2.5897,0.0061,0.375277,0.461783,0.680832,0.555104,0.519168,0.195,0.002866176,1813,0.004487424,0.011385177,0.0073536,0.034716179,0.066
1.25196,0.880678,0,0.21504,0,3.28799,3.60798,13.5127,2.59789,0,3.45062,2.59789,0.0061,0.420916,0.426163,0.686528,0.556576,0.518176,0.195,0.002870272,1813,0.004419712,0.011228379,0.007289984,0.034449979,0.066
1.25536,1.1755,0,0.215072,0,3.50443,3.45319,13.5219,2.58867,0,3.43568,2.58867,0.0061,0.407194,0.474057,0.685184,0.555072,0.516096,0.195,0.002878464,1813,0.004684608,0.010995691,0.007563072,0.034278953,0.066
1.2947,0.889003,0,0.214016,0,3.68337,3.53781,13.5188,2.5897,0,3.44717,2.5897,0.0063,0.402043,0.41449,0.682528,0.556704,0.520192,0.196,0.002863136,1813,0.004521088,0.011245987,0.007384224,0.034789683,0.07
1.22635,1.00688,0,0.222208,0,3.31121,3.56593,13.5209,2.56307,0,3.44086,2.56307,0.0062,0.407483,0.470756,0.680512,0.554976,0.512,0.198,0.002866176,1813,0.004391488,0.01101756,0.007257664,0.034200878,0.065
1.01223,1.01969,0,0.216064,0,3.41089,3.50546,13.5209,2.5897,0,3.47187,2.5897,0.0081,0.385468,0.456344,0.68944,0.554048,0.517184,0.207,0.00287232,1813,0.004371072,0.011112384,0.007243392,0.034355398,0.066
1.09905,0.913689,0,0.214048,0,3.47761,3.56151,13.4994,2.59584,0,3.45504,2.59584,0.0084,0.387584,0.430881,0.686784,0.56304,0.519168,0.207,0.002863136,1813,0.004378208,0.010885657,0.007241344,0.034234065,0.068
1.3114,1.04947,0,0.22016,0,3.39976,3.45525,13.5076,2.59686,0,3.4239,2.59686,0.0063,0.389318,0.470043,0.685184,0.563328,0.5192,0.198,0.002850816,1813,0.004478656,0.010864872,0.007329472,0.034044502,0.069
1.23495,0.979106,0,0.212992,0,3.46345,3.4697,13.5188,2.58662,0,3.44179,2.58662,0.0062,0.395944,0.427802,0.68256,0.55968,0.516064,0.196,0.002853888,1813,0.004491072,0.01117353,0.00734496,0.034425092,0.065
1.22234,1.16429,0,0.21504,0,3.51054,3.42837,13.5158,2.5856,0,3.4377,2.5856,0.0064,0.383678,0.484957,0.68096,0.555904,0.51712,0.199,0.002863104,1813,0.0045048,0.011065375,0.007367904,0.034320725,0.064
1.30066,1.12451,0,0.214016,0,3.34415,3.47445,13.5199,2.58048,0,3.44701,2.58048,0.0061,0.39667,0.444647,0.685184,0.553952,0.517088,0.197,0.002866176,1813,0.004443328,0.011214761,0.007309504,0.034347757,0.066
1.20976,1.03554,0,0.211968,0,3.44981,3.34085,13.5229,2.59686,0,3.44086,2.59686,0.0062,0.385386,0.446561,0.68704,0.554752,0.517088,0.197,0.002876416,1813,0.004415872,0.011256917,0.007292288,0.034379305,0.067
1.10183,1.07815,0,0.22016,0,3.34151,3.41687,13.5137,2.59376,0,3.41933,2.59376,0.0064,0.374521,0.470545,0.685024,0.553888,0.519168,0.198,0.002876416,1813,0.004491936,0.011065936,0.007368352,0.034151936,0.067
1.23016,1.13918,0,0.216064,0,3.49431,3.66648,13.5158,2.58765,0,3.44237,2.58765,0.006,0.403104,0.478652,0.685056,0.55552,0.518176,0.198,0.002855936,1813,0.00446352,0.011054508,0.007319456,0.034534812,0.068
1.19611,1.10379,0,0.21504,0,3.31536,3.56401,13.5199,2.59174,0,3.47587,2.59174,0.0061,0.399811,0.469821,0.683104,0.553056,0.516064,0.197,0.00287744,1813,0.004431264,0.011261906,0.007308704,0.034467956,0.066
1.0661,1.00956,0,0.21808,0,3.48079,3.44792,13.5219,2.59686,0,3.46045,2.59686,0.0064,0.378187,0.423348,0.687264,0.555776,0.513984,0.198,0.002874368,1813,0.004574656,0.011120169,0.007449024,0.034385719,0.066
1.22265,0.921553,0,0.212992,0,3.37318,3.62049,13.5178,2.5897,0,3.46528,2.5897,0.0061,0.386715,0.437976,0.687232,0.55536,0.514048,0.197,0.002850816,1813,0.004518752,0.010915071,0.007369568,0.034229233,0.065
1.44427,1.15132,0,0.22528,0,3.38022,3.54731,13.5209,2.59994,0,3.44707,2.59994,0.0061,0.392085,0.491793,0.692352,0.556224,0.514976,0.198,0.002866176,1813,0.004521024,0.011042743,0.0073872,0.034316393,0.067
1.11787,0.972967,0,0.220192,0,3.36145,3.46633,13.5096,2.59789,0,3.44288,2.59789,0.0061,0.41425,0.451774,0.688384,0.560384,0.538592,0.195,0.002827232,1813,0.004431104,0.011490844,0.007258336,0.034646306,0.067
1.21146,0.963455,0,0.211936,0,3.43768,3.4157,13.5107,2.59686,0,3.44243,2.59686,0.0061,0.387021,0.433016,0.682208,0.553632,0.518176,0.196,0.002858976,1813,0.004563296,0.01090628,0.007422272,0.034079156,0.068
1.1951,0.959672,0,0.216064,0,3.50507,3.44237,13.5086,2.59482,0,3.4551,2.59482,0.0061,0.40376,0.475061,0.686784,0.56032,0.51712,0.197,0.002865152,1813,0.004439744,0.01107098,0.007304896,0.034337904,0.08
1.10357,1.14459,0,0.21504,0,3.43794,3.46596,13.5199,2.59482,0,3.4616,2.59482,0.0062,0.427673,0.473689,0.687328,0.556416,0.516064,0.198,0.002868224,1813,0.004424704,0.011076562,0.007292928,0.034310222,0.075
1.2683,1.13154,0,0.214016,0,3.25765,3.4254,13.5117,2.5897,0,3.45392,2.5897,0.0062,0.385683,0.490613,0.679552,0.554752,0.515072,0.198,0.002853888,1813,0.00443024,0.011121652,0.007284128,0.034120118,0.065
1.19841,1.14515,0,0.218112,0,3.50347,3.36968,13.5096,2.59382,0,3.44077,2.59382,0.0062,0.399158,0.465032,0.679616,0.55568,0.513024,0.197,0.002848768,1813,0.004415744,0.01125014,0.007264512,0.034444822,0.064
1.21984,1.02941,0,0.222208,0,3.31258,3.45167,13.5076,2.59072,0,3.42506,2.59072,0.0061,0.381826,0.445331,0.682624,0.559328,0.515072,0.197,0.0028672,1813,0.004486208,0.011146621,0.007353408,0.034231399,0.066
1.34074,1.20604,0,0.21504,0,3.49369,3.58308,13.5066,2.58765,0,3.4384,2.58765,0.0082,0.386861,0.4763,0.680768,0.559264,0.521248,0.208,0.002841632,1813,0.004505344,0.011115941,0.007346976,0.034502001,0.066
1.17802,1.18688,0,0.21504,0,3.34794,3.5505,13.5045,2.59072,0,3.41693,2.59072,0.0062,0.390635,0.48883,0.675904,0.555264,0.516096,0.198,0.002885632,1813,0.00439328,0.011385359,0.007278912,0.034594059,0.066
1.05463,1.02231,0,0.216064,0,3.22461,3.46472,13.5158,2.59072,0,3.4537,2.59072,0.0066,0.374198,0.459022,0.680704,0.561088,0.520224,0.196,0.002875392,1813,0.004526304,0.011207156,0.007401696,0.03421907,0.066
1.3061,1.13272,0,0.212992,0,3.34153,3.46275,13.5219,2.59789,0,3.45578,2.59789,0.0062,0.367316,0.491055,0.688672,0.556928,0.515104,0.199,0.00287536,1813,0.00445856,0.010954885,0.00733392,0.034091947,0.067
1.21651,1.26414,0,0.219136,0,3.28424,4.11766,13.5076,2.59072,0,3.41683,2.59072,0.006,0.406214,0.470177,0.68016,0.56,0.513024,0.196,0.002841632,1813,0.00447232,0.011277945,0.007313952,0.034997301,0.066
1.20965,0.924805,0,0.216064,0,3.32179,3.49579,13.5158,2.59584,0,3.43958,2.59584,0.0083,0.406827,0.441372,0.682944,0.555872,0.520192,0.209,0.00287232,1813,0.004429792,0.011340577,0.007302112,0.034485861,0.068
1.19526,1.05867,0,0.216064,0,3.35967,3.54684,13.5076,2.59686,0,3.44547,2.59686,0.0062,0.377001,0.479444,0.68352,0.558208,0.516128,0.195,0.002873312,1813,0.004460384,0.010992286,0.007333696,0.03421932,0.066
1.27073,1.03215,0,0.222208,0,3.53938,3.48304,13.5086,2.58051,0,3.43542,2.58051,0.0082,0.396564,0.445763,0.67872,0.55648,0.517152,0.207,0.002870272,1813,0.0045072,0.011079739,0.007377472,0.034413477,0.066
1.11748,0.97853,0,0.223232,0,3.28812,3.52259,13.5086,2.58765,0,3.45558,2.58765,0.0065,0.385472,0.438751,0.683072,0.560864,0.515136,0.199,0.002854944,1813,0.004470976,0.011134905,0.00732592,0.034265097,0.068
1.28482,1.0837,0,0.217088,0,3.44065,3.4624,13.5117,2.55283,0,3.46218,2.55283,0.0063,0.40833,0.471281,0.683008,0.554496,0.515072,0.196,0.002876384,1813,0.004444096,0.010945507,0.00732048,0.034130175,0.066
1.20776,0.860451,0,0.21296,0,3.29818,3.42754,13.5096,2.59072,0,3.4399,2.59072,0.0061,0.384258,0.428017,0.681696,0.561664,0.524288,0.196,0.002866144,1813,0.004469728,0.011181163,0.007335872,0.034220163,0.067
1.20338,0.958592,0,0.218144,0,3.21795,3.53605,13.5127,2.59072,0,3.45658,2.59072,0.0063,0.397869,0.42291,0.681184,0.558496,0.515104,0.196,0.002848768,1813,0.004444992,0.010893374,0.00729376,0.033968938,0.067
1.31533,1.07418,0,0.219136,0,3.38641,3.59578,13.5188,2.59888,0,3.44458,2.59888,0.0083,0.404265,0.462698,0.682176,0.55872,0.516064,0.209,0.002853888,1813,0.00442384,0.011046655,0.007277728,0.034365661,0.064
1.07025,0.968333,0,0.210944,0,3.3114,3.46557,13.5127,2.58864,0,3.44067,2.58864,0.0061,0.37995,0.430539,0.6864,0.555712,0.510976,0.197,0.00287232,1813,0.004441632,0.011185497,0.007313952,0.034274751,0.068
1.10783,1.11093,0,0.218112,0,3.27857,3.40974,13.5188,2.58765,0,3.45626,2.58765,0.006,0.386206,0.458854,0.683872,0.553408,0.515104,0.197,0.002873344,1813,0.004462816,0.010882937,0.00733616,0.033895809,0.066
1.06592,1.09712,0,0.214016,0,3.34574,3.51072,13.5168,2.59789,0,3.4296,2.59789,0.0061,0.397087,0.476928,0.681568,0.55616,0.51808,0.197,0.0028928,1813,0.00454928,0.011079173,0.00744208,0.034264339,0.066
1.29198,1.02752,0,0.212992,0,3.41113,3.43192,13.5055,2.57843,0,3.44614,2.57843,0.0082,0.398977,0.433133,0.6816,0.558784,0.516064,0.207,0.0028672,1813,0.004511584,0.010991368,0.007378784,0.03413134,0.066
1.29808,1.14958,0,0.215008,0,3.4225,3.5695,13.5291,2.59277,0,3.42995,2.59277,0.0061,0.421862,0.457474,0.688704,0.557088,0.516128,0.195,0.0028672,1813,0.004478304,0.011184576,0.007345504,0.034513454,0.067
1.10327,0.863003,0,0.214016,0,3.44175,3.25664,13.5004,2.59277,0,3.4353,2.59277,0.0085,0.447742,0.447019,0.684032,0.55296,0.515008,0.21,0.00285696,1813,0.004390688,0.011340991,0.007247648,0.034346567,0.065
1.28189,1.17629,0,0.216032,0,3.50305,3.35169,13.5035,2.56,0,3.44067,2.56,0.0062,0.38388,0.425366,0.682624,0.55664,0.511072,0.196,0.0028488,1813,0.004519968,0.010728725,0.007368768,0.033862997,0.065
1.09979,0.926282,0,0.219136,0,3.37519,3.30031,13.5025,2.59069,0,3.4119,2.59069,0.0062,0.402054,0.445372,0.678496,0.55936,0.516096,0.197,0.002868224,1813,0.00449184,0.011265348,0.007360064,0.034253174,0.066
1.29505,1.13236,0,0.217088,0,3.49018,3.34794,13.5035,2.54771,0,3.44205,2.54771,0.008,0.403087,0.440849,0.682176,0.55296,0.514048,0.209,0.002875392,1813,0.004500544,0.010825952,0.007375936,0.03393237,0.066
1.31579,0.909077,0,0.215104,0,3.53743,3.59076,13.5148,2.59075,0,3.43504,2.59075,0.0062,0.400269,0.435594,0.680288,0.558816,0.517152,0.197,0.002860032,1813,0.00452416,0.011248519,0.007384192,0.034697363,0.069
1.24607,0.967806,0,0.212992,0,3.45917,3.57412,13.5158,2.55386,0,3.45952,2.55386,0.0063,0.397299,0.435847,0.693344,0.557728,0.518144,0.199,0.002869216,1813,0.0044176,0.011045909,0.007286816,0.034361851,0.075
1.3334,1.09374,0,0.218048,0,3.44126,3.57176,13.5137,2.59891,0,3.43485,2.59891,0.0061,0.412645,0.474776,0.685504,0.557152,0.515104,0.197,0.002866176,1813,0.004524224,0.011095917,0.0073904,0.034439595,0.068
1.31423,1.16214,0,0.221216,0,3.45457,3.34476,13.5229,2.5897,0,3.44858,2.5897,0.0061,0.419166,0.472192,0.694208,0.5592,0.518176,0.195,0.002857984,1813,0.004416256,0.011329462,0.00727424,0.034462608,0.064
1.16049,1.15822,0,0.221184,0,3.4959,3.46936,13.5076,2.58867,0,3.44374,2.58867,0.0081,0.401854,0.513279,0.692352,0.559232,0.517184,0.208,0.0028672,1813,0.004446496,0.011408781,0.007313696,0.034691495,0.065
1.2377,1.14336,0,0.22016,0,3.32697,3.56381,13.5045,2.59994,0,3.44125,2.59994,0.0083,0.402738,0.458416,0.687904,0.5568,0.514048,0.206,0.002857984,1813,0.004452032,0.011194106,0.007310016,0.034409486,0.067
1.1228,1.03595,0,0.21504,0,3.24922,3.32081,13.5137,2.58867,0,3.4407,2.58867,0.0064,0.393213,0.425029,0.692704,0.55744,0.51824,0.198,0.002872352,1813,0.004463936,0.011201456,0.007336288,0.034088896,0.068
1.07312,1.19998,0,0.21712,0,3.32569,3.38791,13.5107,2.59072,0,3.44374,2.59072,0.0062,0.382381,0.466659,0.68496,0.55808,0.518144,0.195,0.00285696,1813,0.004437312,0.011004634,0.007294272,0.034036774,0.066
1.27224,1.18877,0,0.213984,0,3.32028,3.53989,13.4994,2.59584,0,3.43331,2.59584,0.0065,0.40024,0.506506,0.690272,0.559168,0.516096,0.199,0.002869248,1813,0.00443248,0.011180032,0.007301728,0.034349426,0.065
1.27105,1.18677,0,0.21504,0,3.40092,3.45258,13.5414,2.56717,0,3.37018,2.56717,0.0062,0.378641,0.457531,0.71984,0.551968,0.508928,0.199,0.002868224,1813,0.004464224,0.011220468,0.007332448,0.034397578,0.069
0.999194,1.10563,0,0.217088,0,3.17846,3.33516,13.5322,2.57846,0,3.35846,2.57846,0.006,0.410857,0.434502,0.679104,0.553504,0.509952,0.198,0.002871296,1813,0.004535104,0.011186659,0.0074064,0.034028027,0.065
1.16445,1.4645,0,0.219136,0,3.37467,3.43023,13.4666,2.59478,0,3.4464,2.59478,0.0065,0.40631,0.487664,0.692704,0.551904,0.510944,0.196,0.002845696,1813,0.00437968,0.01099803,0.007225376,0.034083446,0.066
1.5561,1.08775,0,0.216064,0,3.37324,3.43623,13.5189,2.59072,0,3.45866,2.59072,0.0082,0.409132,0.445567,0.68192,0.556576,0.51408,0.212,0.002861056,1813,0.004458784,0.011505805,0.00731984,0.034640959,0.066
1.30344,1.10171,0,0.21296,0,3.25129,3.44862,13.5096,2.59277,0,3.41168,2.59277,0.0081,0.398713,0.440053,0.68688,0.549728,0.507904,0.21,0.002850816,1813,0.004418816,0.011449678,0.007269632,0.034464918,0.073
1.10576,0.954172,0,0.221184,0,4.27033,4.45229,18.6051,2.70131,0,4.42557,2.70131,0.0063,0.450837,0.513003,1.13731,0.585568,0.55392,0.282,0.002976768,1814,0.006600768,0.013060968,0.009577536,0.043311182,0.102
1.23295,1.09647,0,0.217056,0,4.48293,4.63977,18.604,2.69107,0,4.45853,2.69107,0.0084,0.432977,0.536766,1.1433,0.582432,0.55088,0.294,0.002972672,1814,0.006680992,0.012758287,0.009653664,0.043393113,0.104
1.26562,1.0913,0,0.531456,0,3.51988,3.72105,26.6158,1.59133,0,13.9248,1.59133,0.0063,0.619927,0.763123,8.87267,5.86483,4.17171,6.247,0.002159648,1821,0.13812263,0.04439111,0.140282278,0.080370626,0.3
1.13214,1.0927,0,0.38096,0,2.8283,2.84052,5.8839,0.632832,0,9.4776,0.632832,0.0062,0.529459,0.702055,3.30154,3.43629,2.13094,1.977,0.001060864,1824,0.045294814,0.024550836,0.046355678,0.037117348,0.242
1.1479,0.979783,0,0.381952,0,2.77529,2.84899,5.8839,0.636928,0,9.47914,0.636928,0.0062,0.568045,0.727066,3.3129,3.43267,2.12784,1.979,0.001069024,1824,0.045134559,0.024494629,0.046203583,0.037021689,0.245
1.07908,1.08949,0,0.275456,0,1.19522,1.18078,0.297984,0.221184,0,4.38771,0.221184,0.0061,0.330805,0.354547,0.720352,0.935104,1.00147,0.504,0.00054784,1856,0.010840512,0.010588955,0.011388352,0.013759579,0.056
1.2218,1.11046,0,0.283648,0,1.20501,1.27043,0.292896,0.218112,0,4.30522,0.218112,0.0061,0.337034,0.380189,0.718976,0.940928,1.00867,0.494,0.000531488,1856,0.010988864,0.010577799,0.011520352,0.013847895,0.054
1.25466,1.03406,0,0.256,0,3.52713,3.56232,2.40333,0.318464,0,4.21472,0.318464,0.0061,0.379617,0.409048,1.39939,0.998272,0.839648,0.694,0.000618496,1879,0.01238352,0.011591519,0.013002016,0.021658763,0.067
1.19249,0.967725,0,0.162752,0,1.29662,1.08136,0.058368,0.03584,0,3.56118,0.03584,0.0063,0.341555,0.384357,0.156544,0.225056,0.239552,0.12,0.000242688,1919,0.001349152,0.007359104,0.00159184,0.009994044,0.048
1.12745,1.14331,0,0.308224,0,2.21092,2.16562,2.43405,0.319488,0,7.7599,0.319488,0.0084,0.444758,0.59141,2.35475,2.05485,1.61078,0.995,0.000661504,1919,0.0198936,0.018299551,0.020555104,0.025737853,0.189
1.14376,0.947714,0,0.11776,0,1.05643,1.16322,0.033824,0.019456,0,0.984288,0.019456,0.0062,0.285931,0.276512,0.074176,0.149184,0.149536,0.096,0.000185344,1922,0.000977504,0.004312043,0.001162848,0.006702733,0.007
1.29448,1.04683,0,0.33792,0,2.05383,2.2953,5.1712,0.550912,0,8.02883,0.550912,0.0083,0.527091,0.657268,4.03136,1.97907,1.53296,1.696,0.000940032,1922,0.040381856,0.021103265,0.041321888,0.031512427,0.188
1.23534,1.10743,0,0.193536,0,1.06152,1.30291,1.80838,0.134144,0,2.8161,0.134144,0.0081,0.290021,0.305471,0.519744,0.407744,0.31024,0.309,0.000377824,2000,0.005509696,0.007441874,0.00588752,0.011942364,0.026
1.13015,0.947219,0,1.06803,0,0.970556,0.99669,5.32586,3.3905,0,13.5763,3.3905,0.0083,0.326496,0.361564,21.2025,10.0339,12.4959,16.246,0.004506624,2000,0.473291287,0.07998423,0.477797911,0.091735866,0.033
1.11358,1.04797,0,0.655392,0,0.984805,1.03087,3.99462,2.37773,0,8.80435,2.37773,0.0062,0.347798,0.364985,11.9952,6.18944,6.09798,8.892,0.003073024,2000,0.247627514,0.047153052,0.250700538,0.056196469,0.035
1.16723,1.0015,0,0.406528,0,3.16106,3.10288,8.69376,0.745472,0,5.79715,0.745472,0.0069,0.447049,0.527733,2.67754,2.31866,2.67258,1.763,0.001206272,2003,0.039374336,0.019117634,0.040580608,0.035227334,0.133
1.13234,1.14094,0,0.64512,0,12.3095,12.1375,58.1253,2.15245,0,18.2581,2.15245,0.0062,0.82498,1.11842,8.83155,9.01376,6.57722,6.155,0.002847744,2003,0.138231202,0.05510641,0.141078946,0.14047628,0.486
1.26514,1.13701,0,0.205824,0,1.21944,1.24293,0.32256,0.069632,0,3.56944,0.069632,0.006,0.306464,0.367156,0.647552,0.403072,0.446432,0.216,0.000314368,2021,0.004491328,0.008305028,0.004805696,0.011365414,0.057
1.3355,1.08768,0,1.07008,0,5.80764,6.14872,128.967,4.9889,0,26.6293,4.9889,0.0061,0.861373,1.23186,22.7806,11.1703,12.9075,16.399,0.00610816,2025,0.383478424,0.099377083,0.389586584,0.246359423,0.595
1.25813,1.15171,0,0.326656,0,1.11076,1.22289,0.591872,0.520192,0,4.5776,0.520192,0.0082,0.35001,0.390378,3.02608,2.35171,1.51552,1.969,0.000892928,2028,0.058960095,0.01713187,0.059853023,0.02090424,0.027
1.22931,1.02941,0,0.321536,0,1.11183,0.954651,0.590848,0.515072,0,4.57117,0.515072,0.006,0.342053,0.353622,3.02118,2.35498,1.50634,1.957,0.000900096,2028,0.059177248,0.017037257,0.060077344,0.020531194,0.027
1.08412,1.02828,0,0.28672,0,1.00167,1.2729,0.420864,0.31232,0,4.36224,0.31232,0.008,0.313892,0.376545,0.992352,1.2495,1.27286,0.705,0.000659456,2048,0.015928928,0.011851429,0.016588384,0.015145903,0.052
1.27825,0.984855,0,0.279552,0,1.08014,1.05204,0.40656,0.218112,0,4.45139,0.218112,0.0062,0.338229,0.361242,0.96928,1.25139,1.1152,0.695,0.000550912,2048,0.016585088,0.011518443,0.017136,0.014554847,0.044
1.10816,1.08165,0,0.290816,0,1.09351,1.3541,0.418816,0.310272,0,4.3528,0.310272,0.0081,0.360638,0.374804,0.992896,1.24736,1.27078,0.708,0.000659456,2048,0.016025696,0.011888755,0.016685152,0.015356269,0.055
1.13811,1.12615,0,0.287776,0,1.08701,1.3883,0.408576,0.217088,0,4.45162,0.217088,0.006,0.348681,0.39639,0.966656,1.24941,1.11309,0.695,0.000544768,2048,0.016916576,0.011633745,0.017461344,0.015022495,0.045
1.24487,1.04814,0,0.917504,0,1.24378,1.24219,5.94534,2.46989,0,9.71446,2.46989,0.0064,0.358152,0.372527,12.3012,7.1239,8.90467,8.829,0.00340992,2053,0.247922979,0.052344459,0.251332899,0.064163163,0.057
1.11456,1.09153,0,0.315424,0,5.17035,5.12801,2.46582,1.6896,0,10.2054,1.6896,0.0081,0.598764,0.78898,1.98739,1.1016,1.54931,0.705,0.002054144,2142,0.013408448,0.020927154,0.015462592,0.035696358,0.265
1.2269,1.13559,0,0.444416,0,4.34368,4.45201,10.8841,0.936928,0,15.9702,0.936928,0.0061,0.642593,0.832541,4.38733,5.84496,3.12522,3.401,0.001437696,2146,0.072072803,0.037352962,0.073510499,0.058414096,0.41
